id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
cpcqOOZEnaI1nKmDSfjCJg,coronado-prime-meats-el-paso,Coronado Prime Meats,https://s3-media3.fl.yelpcdn.com/bphoto/T3tkyoGq0ffJ-Vh9bTMyCw/o.jpg,False,https://www.yelp.com/biz/coronado-prime-meats-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,35,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'butcher', 'title': 'Butcher'}]",5.0,"{'latitude': 31.833139, 'longitude': -106.538575}",[],"{'address1': '6535 N Mesa St', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79912', 'country': 'US', 'state': 'TX', 'display_address': ['6535 N Mesa St', 'El Paso, TX 79912']}",+19155841411,(915) 584-1411,11444.611261439672,$$
a1GhSS7qcmb7GaepQ4azrA,peachwave-of-el-paso-el-paso,Peachwave of El Paso,https://s3-media4.fl.yelpcdn.com/bphoto/DOWYtMu9IgbK00GxvUSokw/o.jpg,False,https://www.yelp.com/biz/peachwave-of-el-paso-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,11,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",5.0,"{'latitude': 31.7963613, 'longitude': -106.2310402}",[],"{'address1': '3581 N Zaragoza rd', 'address2': 'Ste 105', 'address3': '', 'city': 'El Paso', 'zip_code': '79938', 'country': 'US', 'state': 'TX', 'display_address': ['3581 N Zaragoza rd', 'Ste 105', 'El Paso, TX 79938']}",+19156005001,(915) 600-5001,18518.29298822768,
oick5m0FAqUE5ok4RfOn-g,la-fete-cafe-el-paso,La Fete Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/siKMwmSd3c99wxKC3H2HZg/o.jpg,False,https://www.yelp.com/biz/la-fete-cafe-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,11,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'italian', 'title': 'Italian'}]",5.0,"{'latitude': 31.755461, 'longitude': -106.275513}","['pickup', 'delivery']","{'address1': '1793 N Zaragoza Rd', 'address2': 'Ste B', 'address3': '', 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['1793 N Zaragoza Rd', 'Ste B', 'El Paso, TX 79936']}",+19152609114,(915) 260-9114,14955.867262473614,
XdM0VP8jvcGQ1rDY5WSFfg,tropical-ice-cream-shop-el-paso,Tropical Ice Cream Shop,https://s3-media4.fl.yelpcdn.com/bphoto/zqI8lYtLzFlinGO2kyAllQ/o.jpg,False,https://www.yelp.com/biz/tropical-ice-cream-shop-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,11,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}]",5.0,"{'latitude': 31.781736, 'longitude': -106.285816}",[],"{'address1': '11680 Pebble Hills Blvd', 'address2': 'Ste 105', 'address3': None, 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['11680 Pebble Hills Blvd', 'Ste 105', 'El Paso, TX 79936']}",+19154448717,(915) 444-8717,13435.640043722231,
TMj9L1Rlmf3JMjLCtkVX3A,quesadillas-estilo-villa-ahumada-2-socorro,Quesadillas Estilo Villa Ahumada  2,https://s3-media1.fl.yelpcdn.com/bphoto/qJGVXavuarRL-K-8EMWaGQ/o.jpg,False,https://www.yelp.com/biz/quesadillas-estilo-villa-ahumada-2-socorro?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,20,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 31.6498968, 'longitude': -106.2853261}",[],"{'address1': '131 Horizon Blvd', 'address2': 'Ste 5', 'address3': '', 'city': 'Socorro', 'zip_code': '79927', 'country': 'US', 'state': 'TX', 'display_address': ['131 Horizon Blvd', 'Ste 5', 'Socorro, TX 79927']}",+19157900456,(915) 790-0456,20854.792329862597,$
AHQ5nojE6bHJPmSx-bQJCg,café-con-leche-el-paso-6,Café Con Leche,https://s3-media2.fl.yelpcdn.com/bphoto/6OuCojm4-Izu6WlmaEGdcQ/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-con-leche-el-paso-6?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,29,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 31.7784223707138, 'longitude': -106.46556099086229}",['delivery'],"{'address1': '2430 Wyoming Ave', 'address2': None, 'address3': '', 'city': 'El Paso', 'zip_code': '79901', 'country': 'US', 'state': 'TX', 'display_address': ['2430 Wyoming Ave', 'El Paso, TX 79901']}",,,3980.3127973797277,
ERHPfzcq7_ZMMhS91dyJYA,burro-time-el-paso-2,Burro Time,https://s3-media4.fl.yelpcdn.com/bphoto/v1Pm98d8Rpt4wdXsW63Tbg/o.jpg,False,https://www.yelp.com/biz/burro-time-el-paso-2?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,18,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 31.839448442691975, 'longitude': -106.576726963457}",[],"{'address1': '7945 N Mesa St', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79932', 'country': 'US', 'state': 'TX', 'display_address': ['7945 N Mesa St', 'El Paso, TX 79932']}",+19158457004,(915) 845-7004,15018.450555922911,$
S8n6BQjqcv_iiut2qtMf-A,la-cocina-de-martha-el-paso,La Cocina de Martha,https://s3-media1.fl.yelpcdn.com/bphoto/lk3AGL6TgJXBESghEGTKvg/o.jpg,False,https://www.yelp.com/biz/la-cocina-de-martha-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,9,"[{'alias': 'importedfood', 'title': 'Imported Food'}]",5.0,"{'latitude': 31.7840309143066, 'longitude': -106.459579467773}",['delivery'],"{'address1': '3003 Montana Ave', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79903', 'country': 'US', 'state': 'TX', 'display_address': ['3003 Montana Ave', 'El Paso, TX 79903']}",+19155660477,(915) 566-0477,3226.060545652873,$
QJSOaSGYJzEWzPdJ5uoUfg,get-together-el-paso,Get Together,https://s3-media4.fl.yelpcdn.com/bphoto/IM-d5KfKa-FM7MgmmRQIKw/o.jpg,False,https://www.yelp.com/biz/get-together-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,8,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'desserts', 'title': 'Desserts'}]",5.0,"{'latitude': 31.75986, 'longitude': -106.48756}","['pickup', 'delivery']","{'address1': '209 E Mills St', 'address2': None, 'address3': None, 'city': 'El Paso', 'zip_code': '79901', 'country': 'US', 'state': 'TX', 'display_address': ['209 E Mills St', 'El Paso, TX 79901']}",+19153210783,(915) 321-0783,6802.151651238113,
72tVn9Isn6ojQ6AB388HAw,wine-attitude-el-paso,Wine Attitude,https://s3-media2.fl.yelpcdn.com/bphoto/1O5M0HbSX3zNWU8wfEOynw/o.jpg,False,https://www.yelp.com/biz/wine-attitude-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,16,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'winetastingroom', 'title': 'Wine Tasting Room'}]",5.0,"{'latitude': 31.81496819574694, 'longitude': -106.54434440229144}",[],"{'address1': '750 Sunland Park Dr', 'address2': 'Ste G06', 'address3': None, 'city': 'El Paso', 'zip_code': '79912', 'country': 'US', 'state': 'TX', 'display_address': ['750 Sunland Park Dr', 'Ste G06', 'El Paso, TX 79912']}",+19159961074,(915) 996-1074,11317.236171145505,$$
xPsmUipzrpfXnPqdmNQNhg,mustard-seed-cafe-el-paso,Mustard Seed Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/YNN9V_Vlp79h2sJhrzANUQ/o.jpg,False,https://www.yelp.com/biz/mustard-seed-cafe-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,22,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'nonprofit', 'title': 'Community Service/Non-Profit'}]",5.0,"{'latitude': 31.837016026301495, 'longitude': -106.573600433612}",[],"{'address1': '201 E Sunset Rd', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79922', 'country': 'US', 'state': 'TX', 'display_address': ['201 E Sunset Rd', 'El Paso, TX 79922']}",+19154407333,(915) 440-7333,14649.483644010772,$
-odAFfW8GToXg7xRVy9-EA,la-estrella-meat-market-and-kitchen-el-paso,La Estrella Meat Market & Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/Wyhr9l7RW2H1gQVQi4kPGw/o.jpg,False,https://www.yelp.com/biz/la-estrella-meat-market-and-kitchen-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,7,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 31.8182462193041, 'longitude': -106.51514201387}",[],"{'address1': '5380 N Mesa St', 'address2': 'Ste 104', 'address3': None, 'city': 'El Paso', 'zip_code': '79912', 'country': 'US', 'state': 'TX', 'display_address': ['5380 N Mesa St', 'Ste 104', 'El Paso, TX 79912']}",+19153077649,(915) 307-7649,8748.294093524459,
HvIpaSpv3LPG1g_uEy8pFw,the-munchie-box-el-paso,The Munchie Box,https://s3-media1.fl.yelpcdn.com/bphoto/vr8LfgzYrmK6igUVQWFTmQ/o.jpg,False,https://www.yelp.com/biz/the-munchie-box-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,7,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'latitude': 31.81716, 'longitude': -106.51394}","['pickup', 'delivery']","{'address1': '5360 N Mesa St', 'address2': 'Ste D4', 'address3': None, 'city': 'El Paso', 'zip_code': '79912', 'country': 'US', 'state': 'TX', 'display_address': ['5360 N Mesa St', 'Ste D4', 'El Paso, TX 79912']}",+19152718880,(915) 271-8880,8594.33866843434,
DWI3zVK8pWa4N4qsyRAqzQ,aurora-rolling-ice-cream-el-paso,Aurora Rolling Ice Cream,https://s3-media1.fl.yelpcdn.com/bphoto/3outOV4BsLLSROToRUfqsQ/o.jpg,False,https://www.yelp.com/biz/aurora-rolling-ice-cream-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,42,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",5.0,"{'latitude': 31.855663, 'longitude': -106.437084}","['pickup', 'delivery']","{'address1': '8320 Dyer St', 'address2': 'Ste 102', 'address3': '', 'city': 'El Paso', 'zip_code': '79904', 'country': 'US', 'state': 'TX', 'display_address': ['8320 Dyer St', 'Ste 102', 'El Paso, TX 79904']}",+19156265052,(915) 626-5052,6985.710169126855,$$
h_z5Bd_BQM5ZkXDJhZ-UDw,urbano-food-group-el-paso-3,Urbano Food Group,https://s3-media2.fl.yelpcdn.com/bphoto/s6uDBzexk3NvbjE7eqOWWg/o.jpg,False,https://www.yelp.com/biz/urbano-food-group-el-paso-3?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,20,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'catering', 'title': 'Caterers'}]",5.0,"{'latitude': 31.780454, 'longitude': -106.386925}",[],"{'address1': '7400 Viscount Blvd', 'address2': 'Ste LL', 'address3': '', 'city': 'El Paso', 'zip_code': '79925', 'country': 'US', 'state': 'TX', 'display_address': ['7400 Viscount Blvd', 'Ste LL', 'El Paso, TX 79925']}",,,4078.8227595856997,$
4_g1ZFVEl5Dv0CaACyO-7g,donuts-n-boba2-el-paso,Donuts N Boba2,https://s3-media1.fl.yelpcdn.com/bphoto/JHpMn51i_OE-Q9eKZvZMWA/o.jpg,False,https://www.yelp.com/biz/donuts-n-boba2-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,13,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 31.781562, 'longitude': -106.3029236}",[],"{'address1': '2931 George Dieter Dr', 'address2': 'Ste A', 'address3': '', 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['2931 George Dieter Dr', 'Ste A', 'El Paso, TX 79936']}",+19155001861,(915) 500-1861,11829.621795795409,
ZhCLitN7xr1SaDA8K_XdVw,cassava-el-paso,Cassava,https://s3-media3.fl.yelpcdn.com/bphoto/72oIALAtiLEIMH9E-cEywA/o.jpg,False,https://www.yelp.com/biz/cassava-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,25,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}]",5.0,"{'latitude': 31.7578084, 'longitude': -106.2733148}","['pickup', 'delivery']","{'address1': '1831 N Zaragoza Rd', 'address2': 'Ste 115', 'address3': '', 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['1831 N Zaragoza Rd', 'Ste 115', 'El Paso, TX 79936']}",+19153135134,(915) 313-5134,15084.76416269841,
1TWQb_dur0rpPeYZicfAFg,the-curb-el-paso,The Curb,https://s3-media4.fl.yelpcdn.com/bphoto/iLkM7Vcb7SJbq-qT4gOOPQ/o.jpg,False,https://www.yelp.com/biz/the-curb-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,6,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 31.8508071899414, 'longitude': -106.534294128418}",[],"{'address1': '', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79912', 'country': 'US', 'state': 'TX', 'display_address': ['El Paso, TX 79912']}",+19154903709,(915) 490-3709,13409.261266659414,$$
ousAO2Ns0_YgmKruzqNfFw,papa-burgers-socorro,Papa Burgers,https://s3-media1.fl.yelpcdn.com/bphoto/0jB6ZtvhNNLiACxQGLlHUw/o.jpg,False,https://www.yelp.com/biz/papa-burgers-socorro?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,6,"[{'alias': 'burgers', 'title': 'Burgers'}]",5.0,"{'latitude': 31.670172, 'longitude': -106.281364}",[],"{'address1': '10100 N Lp', 'address2': '', 'address3': '', 'city': 'Socorro', 'zip_code': '79927', 'country': 'US', 'state': 'TX', 'display_address': ['10100 N Lp', 'Socorro, TX 79927']}",+19158607344,(915) 860-7344,19437.30244173298,$
-WL63jOrlIrqqsXZICsWBA,oiras-food-truck-park-el-paso,Oira's Food Truck Park,https://s3-media2.fl.yelpcdn.com/bphoto/H9Td1g-YiTLMU1fb19m9-w/o.jpg,False,https://www.yelp.com/biz/oiras-food-truck-park-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,6,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 31.91062, 'longitude': -106.40091}",['pickup'],"{'address1': '10308 Dyer St', 'address2': '', 'address3': None, 'city': 'El Paso', 'zip_code': '79924', 'country': 'US', 'state': 'TX', 'display_address': ['10308 Dyer St', 'El Paso, TX 79924']}",+19153731699,(915) 373-1699,13332.272242986437,
buAhCrcoDa7fruYZQGW_6Q,el-doggy-el-paso,El Doggy,https://s3-media1.fl.yelpcdn.com/bphoto/-yQMLqYu5mMW5IotkywwXw/o.jpg,False,https://www.yelp.com/biz/el-doggy-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,6,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 31.7949487613439, 'longitude': -106.249655755518}",[],"{'address1': '12770 Edgemere Blvd', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79938', 'country': 'US', 'state': 'TX', 'display_address': ['12770 Edgemere Blvd', 'El Paso, TX 79938']}",+19152486256,(915) 248-6256,16790.656096867624,
s02hkI1K-UkNBg2xfde85w,howdy-homemade-ice-cream-el-paso,Howdy Homemade Ice Cream,https://s3-media1.fl.yelpcdn.com/bphoto/HdB6TLjYSAV2iLVW6qXfLw/o.jpg,False,https://www.yelp.com/biz/howdy-homemade-ice-cream-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,6,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",5.0,"{'latitude': 31.76138452427165, 'longitude': -106.4908932673293}",[],"{'address1': '601 N Oregon St', 'address2': 'Ste 1', 'address3': None, 'city': 'El Paso', 'zip_code': '79901', 'country': 'US', 'state': 'TX', 'display_address': ['601 N Oregon St', 'Ste 1', 'El Paso, TX 79901']}",,,6985.133467138023,
0Z6M0hG4a3EeR8m3NjxS5A,viejo-coffee-el-paso-4,Viejo Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/t5Aaoh0bUUG4fmZt00lc0Q/o.jpg,False,https://www.yelp.com/biz/viejo-coffee-el-paso-4?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,12,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 31.776457, 'longitude': -106.5017671}",['delivery'],"{'address1': '2519 N Stanton', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79902', 'country': 'US', 'state': 'TX', 'display_address': ['2519 N Stanton', 'El Paso, TX 79902']}",,,7285.379884205841,
36TrBE_1JH4kqoxUN1aWyQ,borracho-jerky-canutillo,Borracho Jerky,https://s3-media1.fl.yelpcdn.com/bphoto/w1VP99cVF-LNdXTAqiI7tg/o.jpg,False,https://www.yelp.com/biz/borracho-jerky-canutillo?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,6,"[{'alias': 'gourmet', 'title': 'Specialty Food'}]",5.0,"{'latitude': 31.9087904197955, 'longitude': -106.594143318973}",[],"{'address1': '713 Talbot St', 'address2': '', 'address3': '', 'city': 'Canutillo', 'zip_code': '79835', 'country': 'US', 'state': 'TX', 'display_address': ['713 Talbot St', 'Canutillo, TX 79835']}",+19158773902,(915) 877-3902,20321.699581436536,$
HkSJRFiCmJRI8PzU8TrGCw,donuts-n-boba-el-paso,Donuts N Boba,https://s3-media4.fl.yelpcdn.com/bphoto/JSJ9820AbAAohDLB6BpdDw/o.jpg,False,https://www.yelp.com/biz/donuts-n-boba-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,41,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",5.0,"{'latitude': 31.884987, 'longitude': -106.406878}",[],"{'address1': '9601 McCombs St', 'address2': '', 'address3': None, 'city': 'El Paso', 'zip_code': '79924', 'country': 'US', 'state': 'TX', 'display_address': ['9601 McCombs St', 'El Paso, TX 79924']}",+19155003149,(915) 500-3149,10366.850164935204,$$
4ZdknaHb3cKSsl-eqhzURg,el-barril-snack-bar-el-paso,El Barril Snack Bar,https://s3-media3.fl.yelpcdn.com/bphoto/wy4orESOHOaY3mddQrfCnQ/o.jpg,False,https://www.yelp.com/biz/el-barril-snack-bar-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,11,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",5.0,"{'latitude': 31.749784, 'longitude': -106.301339}","['pickup', 'delivery']","{'address1': '1580 George Dieter Dr', 'address2': 'Ste 304', 'address3': '', 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['1580 George Dieter Dr', 'Ste 304', 'El Paso, TX 79936']}",+19152754163,(915) 275-4163,12857.402377279428,$
